Date,Open,High,Low,Close,Adj Close,Volume
2017-05-09,6.885444,6.935338,6.785655,6.935338,6.006307,408292
2017-05-10,6.885444,6.885444,6.685866,6.785655,5.876675,168093
2017-05-11,6.835549,6.835549,6.685866,6.735760,5.833463,226930
2017-05-12,6.735760,6.735760,6.586077,6.635971,5.747041,182666
2017-05-15,6.635971,6.635971,6.286709,6.336604,5.487775,151951
2017-05-16,6.386498,6.486287,6.286709,6.286709,5.444565,200124
2017-05-17,6.286709,6.386498,6.236815,6.236815,5.401355,69895
2017-05-18,6.236815,6.236815,5.937448,6.087131,5.271721,99174
2017-05-19,5.987342,6.186920,5.937448,6.087131,5.271721,237958
2017-05-22,6.186920,6.286709,5.787764,5.937448,5.142091,330463
2017-05-23,5.937448,6.286709,5.837659,6.087131,5.271721,138143
2017-05-24,6.037237,6.087131,5.937448,5.987342,5.185300,190457
2017-05-26,5.987342,5.987342,5.887553,5.937448,5.142091,102752
2017-05-29,5.937448,6.137026,5.937448,5.987342,5.185300,236116
2017-05-30,5.987342,5.987342,5.638081,5.887553,5.098879,207906
2017-05-31,5.937448,5.937448,5.687975,5.937448,5.142091,828806
2017-06-01,5.937448,6.137026,5.887553,5.937448,5.142091,102385
2017-06-02,5.937448,5.987342,5.887553,5.937448,5.142091,181322
2017-06-05,5.987342,6.037237,5.638081,5.937448,5.142091,167463
2017-06-06,5.937448,5.937448,5.937448,5.937448,5.142091,0
2017-06-07,5.787764,5.987342,5.687975,5.937448,5.142091,128371
2017-06-08,5.987342,6.037237,5.937448,5.987342,5.185300,105379
2017-06-09,5.987342,5.987342,5.887553,5.887553,5.098879,46293
2017-06-12,5.887553,5.937448,5.787764,5.887553,5.098879,73760
2017-06-13,5.887553,5.937448,5.787764,5.787764,5.012456,56489
2017-06-14,5.887553,5.887553,5.787764,5.787764,5.012456,63957
2017-06-15,5.787764,5.837659,5.787764,5.837659,5.055668,54648
2017-06-16,5.787764,5.787764,5.687975,5.787764,5.012456,12973
2017-06-19,5.787764,5.787764,5.588186,5.588186,4.839613,69069
2017-06-20,5.687975,5.687975,5.388608,5.538292,4.796403,53683
2017-06-21,5.488397,5.588186,4.829789,5.189030,4.493927,166003
2017-06-22,5.288819,5.588186,5.189030,5.488397,4.753192,193493
2017-06-23,5.488397,5.488397,5.488397,5.488397,4.753192,0
2017-06-26,5.488397,5.538292,5.338713,5.438503,4.709981,42834
2017-06-27,5.438503,5.438503,5.238924,5.338713,4.623559,73737
2017-06-28,5.338713,5.338713,5.189030,5.189030,4.493927,77277
2017-06-29,5.189030,5.189030,5.089241,5.139135,4.450716,61834
2017-06-30,5.189030,5.388608,5.139135,5.189030,4.493927,133467
2017-07-03,5.588186,5.588186,5.189030,5.388608,4.666770,299813
2017-07-04,5.388608,5.837659,5.388608,5.837659,5.055668,393552
2017-07-05,5.887553,6.087131,5.737870,6.087131,5.271721,291384
2017-07-06,5.987342,6.087131,5.737870,5.987342,5.185300,368053
2017-07-07,5.987342,6.137026,5.887553,5.937448,5.142091,570641
2017-07-10,6.037237,6.037237,5.987342,6.037237,5.228511,22965
2017-07-11,6.037237,6.037237,5.837659,5.887553,5.098879,47457
2017-07-12,5.887553,5.937448,5.737870,5.837659,5.055668,76410
2017-07-13,5.937448,5.937448,5.887553,5.887553,5.098879,16201
2017-07-14,5.937448,5.937448,5.837659,5.837659,5.055668,5769
2017-07-17,5.837659,5.837659,5.638081,5.638081,4.882825,72518
2017-07-18,5.638081,5.737870,5.388608,5.687975,4.926035,75005
2017-07-19,5.638081,5.837659,5.588186,5.787764,5.012456,120567
2017-07-20,5.787764,6.087131,5.787764,5.887553,5.098879,120180
2017-07-21,5.887553,5.987342,5.787764,5.887553,5.098879,162515
2017-07-24,6.286709,6.286709,5.787764,5.787764,5.012456,38890
2017-07-25,5.887553,6.286709,5.787764,5.987342,5.185300,98373
2017-07-26,6.037237,6.037237,5.737870,5.887553,5.098879,86106
2017-07-27,5.887553,5.937448,5.837659,5.887553,5.098879,94849
2017-07-28,5.887553,5.937448,5.638081,5.837659,5.055668,347969
2017-07-31,5.837659,5.987342,5.837659,5.987342,5.185300,61195
2017-08-01,5.987342,6.037237,5.837659,5.937448,5.142091,15146
2017-08-02,5.987342,5.987342,5.887553,5.987342,5.185300,37893
2017-08-03,5.987342,5.987342,5.887553,5.987342,5.185300,38185
2017-08-04,5.937448,5.987342,5.887553,5.987342,5.185300,19477
2017-08-07,5.987342,5.987342,5.837659,5.887553,5.098879,61353
2017-08-08,5.837659,5.937448,5.837659,5.937448,5.142091,19510
2017-08-09,5.987342,5.987342,5.687975,5.787764,5.012456,36878
2017-08-10,5.787764,5.787764,5.737870,5.787764,5.012456,47654
2017-08-11,5.687975,5.787764,5.588186,5.687975,4.926035,59266
2017-08-14,5.687975,5.787764,5.538292,5.687975,4.926035,213078
2017-08-15,5.638081,5.687975,5.588186,5.687975,4.926035,7213
2017-08-16,5.588186,5.687975,5.438503,5.588186,4.839613,87057
2017-08-17,5.588186,5.588186,5.388608,5.488397,4.753192,80303
2017-08-18,5.388608,5.438503,5.288819,5.338713,4.623559,12788
2017-08-21,5.338713,5.438503,5.338713,5.388608,4.666770,49367
2017-08-22,5.288819,5.488397,5.189030,5.438503,4.709981,164348
2017-08-23,5.338713,5.488397,5.288819,5.488397,4.753192,45758
2017-08-24,5.438503,5.488397,5.338713,5.388608,4.666770,55643
2017-08-25,5.288819,5.638081,5.288819,5.588186,4.839613,126110
2017-08-28,5.737870,5.837659,5.737870,5.837659,5.055668,302622
2017-08-29,5.887553,6.137026,5.488397,5.937448,5.142091,1266848
2017-08-30,5.987342,6.186920,5.887553,5.987342,5.185300,1083063
2017-08-31,6.087131,6.186920,6.037237,6.186920,5.358143,582410
2017-09-01,6.186920,6.685866,6.137026,6.486287,5.617407,1196006
2017-09-04,6.486287,6.935338,6.386498,6.586077,5.703832,495167
2017-09-05,6.685866,6.685866,6.386498,6.436393,5.574196,696460
2017-09-06,6.586077,6.586077,6.186920,6.386498,5.530986,176437
2017-09-07,6.436393,6.486287,6.286709,6.486287,5.617407,111819
2017-09-08,6.486287,6.586077,6.436393,6.486287,5.617407,44986
2017-09-11,6.536182,6.586077,6.336604,6.436393,5.574196,238438
2017-09-12,6.386498,6.386498,6.236815,6.236815,5.401355,116377
2017-09-13,6.236815,6.336604,6.186920,6.236815,5.401355,71184
2017-09-14,6.336604,6.336604,6.186920,6.236815,5.401355,34882
2017-09-15,6.236815,6.236815,6.137026,6.137026,5.314933,38367
2017-09-18,6.236815,6.236815,5.987342,6.087131,5.271721,103481
2017-09-19,6.087131,6.286709,6.087131,6.186920,5.358143,497183
2017-09-20,6.236815,6.236815,6.087131,6.137026,5.314933,431471
2017-09-21,6.087131,6.186920,6.037237,6.186920,5.358143,272994
2017-09-22,6.186920,6.386498,6.137026,6.386498,5.530986,389620
2017-09-25,6.386498,6.386498,6.236815,6.336604,5.487775,219304
2017-09-26,6.486287,6.586077,6.286709,6.386498,5.530986,153649
2017-09-27,6.386498,7.035127,6.336604,6.885444,5.963096,684995
2017-09-28,6.885444,7.085022,6.785655,6.885444,5.963096,641395
2017-09-29,7.085022,7.184811,6.785655,6.985233,6.049517,537415
2017-10-02,6.985233,7.284600,6.985233,7.234705,6.265572,1147185
2017-10-03,7.234705,7.733651,7.134916,7.234705,6.265572,592809
2017-10-04,7.234705,7.234705,6.935338,6.985233,6.049517,333084
2017-10-05,7.085022,7.284600,6.935338,7.184811,6.222361,1798205
2017-10-06,7.234705,7.284600,6.985233,6.985233,6.049517,422888
2017-10-09,7.134916,7.134916,6.885444,6.885444,5.963096,238136
2017-10-10,6.935338,7.035127,6.685866,6.835549,5.919885,163184
2017-10-11,6.885444,6.985233,6.835549,6.985233,6.049517,79874
2017-10-12,6.985233,6.985233,6.785655,6.885444,5.963096,86931
2017-10-13,6.885444,6.885444,6.685866,6.885444,5.963096,45475
2017-10-16,6.885444,7.184811,6.735760,6.935338,6.006307,518895
2017-10-17,7.085022,7.085022,6.735760,6.835549,5.919885,360498
2017-10-18,6.885444,7.234705,6.885444,6.985233,6.049517,549139
2017-10-19,7.035127,7.134916,6.885444,6.935338,6.006307,249888
2017-10-20,6.935338,7.085022,6.935338,6.985233,6.049517,186299
2017-10-23,6.985233,7.035127,6.935338,6.985233,6.049517,184843
2017-10-24,6.985233,6.985233,6.386498,6.536182,5.660620,534307
2017-10-25,6.486287,6.785655,6.236815,6.486287,5.617407,229186
2017-10-26,6.436393,6.486287,6.087131,6.336604,5.487775,386705
2017-10-27,6.386498,6.586077,6.236815,6.536182,5.660620,235198
2017-10-30,6.536182,6.985233,6.536182,6.635971,5.747041,329153
2017-10-31,6.985233,7.035127,6.536182,6.635971,5.747041,1628841
2017-11-01,6.635971,6.785655,6.586077,6.735760,5.833463,284022
2017-11-02,6.635971,6.785655,6.586077,6.586077,5.703832,233091
2017-11-03,6.536182,6.635971,6.536182,6.536182,5.660620,185762
2017-11-06,6.536182,6.635971,6.486287,6.635971,5.747041,156978
2017-11-07,6.635971,6.635971,6.486287,6.635971,5.747041,97610
2017-11-08,6.586077,6.635971,6.336604,6.386498,5.530986,548059
2017-11-09,6.436393,6.486287,6.286709,6.336604,5.487775,233059
2017-11-10,6.236815,6.586077,6.236815,6.436393,5.574196,239809
2017-11-13,6.386498,6.586077,6.386498,6.536182,5.660620,429622
2017-11-14,6.635971,6.685866,6.186920,6.236815,5.401355,550703
2017-11-15,6.286709,6.386498,6.137026,6.236815,5.401355,672521
2017-11-16,6.236815,6.586077,6.236815,6.336604,5.487775,1343241
2017-11-17,6.386498,6.436393,6.137026,6.286709,5.444565,353697
2017-11-20,6.286709,6.386498,6.286709,6.286709,5.444565,193425
2017-11-21,6.286709,6.386498,6.186920,6.186920,5.358143,267983
2017-11-22,6.236815,6.236815,6.137026,6.186920,5.358143,771646
2017-11-23,6.186920,6.685866,6.186920,6.635971,5.747041,288663
2017-11-24,6.735760,6.735760,6.436393,6.436393,5.574196,241237
2017-11-27,6.486287,6.635971,6.336604,6.486287,5.617407,131401
2017-11-28,6.586077,6.685866,6.386498,6.635971,5.747041,128516
2017-11-29,6.635971,6.685866,6.536182,6.586077,5.703832,165715
2017-11-30,6.685866,6.685866,6.536182,6.635971,5.747041,203285
2017-12-01,6.685866,6.735760,6.586077,6.635971,5.747041,110828
2017-12-04,6.685866,6.785655,6.586077,6.685866,5.790253,225663
2017-12-05,6.536182,6.785655,6.486287,6.536182,5.660620,423351
2017-12-06,6.486287,6.536182,6.236815,6.286709,5.444565,543380
2017-12-07,6.286709,6.336604,6.286709,6.286709,5.444565,193631
2017-12-08,6.286709,6.386498,6.286709,6.386498,5.530986,125628
2017-12-11,6.386498,6.486287,6.286709,6.386498,5.530986,1136012
2017-12-12,6.436393,6.436393,6.236815,6.336604,5.487775,174682
2017-12-13,6.336604,6.336604,6.236815,6.286709,5.444565,107561
2017-12-14,6.336604,6.336604,6.236815,6.286709,5.444565,34637
2017-12-15,6.236815,6.286709,6.137026,6.286709,5.444565,161575
2017-12-18,6.286709,6.286709,6.186920,6.186920,5.358143,224114
2017-12-19,6.186920,6.336604,6.137026,6.336604,5.487775,781845
2017-12-20,6.336604,6.336604,6.286709,6.286709,5.444565,2922694
2017-12-21,6.386498,6.536182,6.336604,6.336604,5.487775,446253
2017-12-22,6.336604,6.386498,6.336604,6.336604,5.487775,339046
2017-12-27,6.336604,6.386498,6.236815,6.236815,5.401355,300963
2017-12-28,6.286709,6.386498,6.186920,6.236815,5.401355,69642
2017-12-29,6.236815,6.336604,6.186920,6.186920,5.358143,160445
2018-01-02,6.336604,6.336604,6.186920,6.216857,5.384071,99056
2018-01-03,6.236815,6.446372,6.236815,6.316646,5.470492,189464
2018-01-04,6.316646,6.426414,6.246794,6.326625,5.479134,139894
2018-01-05,6.336604,6.406456,6.336604,6.406456,5.548272,124311
2018-01-08,6.436393,6.436393,6.266752,6.426414,5.565556,144313
2018-01-09,6.426414,6.635971,6.416435,6.586077,5.703832,2193364
2018-01-10,6.635971,6.635971,6.426414,6.466330,5.600124,1064666
2018-01-11,6.486287,6.486287,6.396477,6.466330,5.600124,102516
2018-01-12,6.436393,6.436393,6.346583,6.386498,5.530986,141042
2018-01-15,6.296688,6.635971,6.286709,6.586077,5.703832,391328
2018-01-16,6.635971,7.035127,6.586077,6.785655,5.876675,397222
2018-01-17,6.785655,6.835549,6.546161,6.835549,5.919885,256166
2018-01-18,6.885444,6.975254,6.685866,6.785655,5.876675,50106
2018-01-19,6.735760,6.835549,6.635971,6.835549,5.919885,61369
2018-01-22,6.835549,6.965275,6.735760,6.885444,5.963096,90752
2018-01-23,6.895423,6.955296,6.705823,6.865486,5.945812,106467
2018-01-24,6.865486,6.865486,6.635971,6.725781,5.824821,1051221
2018-01-25,6.635971,6.875465,6.536182,6.875465,5.954453,140627
2018-01-26,6.785655,6.915380,6.685866,6.885444,5.963096,124547
2018-01-29,6.885444,6.885444,6.705823,6.715802,5.816178,113789
2018-01-30,6.715802,6.715802,6.606034,6.625992,5.738397,117601
2018-01-31,6.625992,6.655929,6.536182,6.556140,5.677903,80153
2018-02-01,6.586077,6.665908,6.296688,6.635971,5.747041,129590
2018-02-02,6.635971,6.635971,6.306667,6.496266,5.626050,63274
2018-02-05,6.625992,6.625992,6.236815,6.336604,5.487775,178550
2018-02-06,5.987342,6.476309,5.887553,6.336604,5.487775,260336
2018-02-07,6.336604,6.466330,6.336604,6.466330,5.600124,19590
2018-02-08,6.466330,6.486287,6.286709,6.336604,5.487775,84134
2018-02-09,6.426414,6.426414,6.196899,6.346583,5.496418,119951
2018-02-12,6.306667,6.436393,6.306667,6.336604,5.487775,65661
2018-02-13,6.346583,6.396477,6.236815,6.306667,5.461850,38388
2018-02-14,6.346583,6.446372,6.326625,6.376520,5.522345,74528
2018-02-15,6.476309,6.476309,6.296688,6.456351,5.591481,88693
2018-02-16,6.476309,6.476309,6.376520,6.426414,5.565556,108232
2018-02-19,6.446372,6.456351,6.336604,6.426414,5.565556,99572
2018-02-20,6.446372,6.446372,6.336604,6.426414,5.565556,75579
2018-02-21,6.386498,6.456351,6.346583,6.456351,5.591481,53866
2018-02-22,6.456351,6.635971,6.366541,6.635971,5.747041,137361
2018-02-23,6.635971,6.715802,6.506245,6.506245,5.634694,50016
2018-02-26,6.436393,6.685866,6.436393,6.625992,5.738397,106509
2018-02-27,6.985233,6.985233,6.685866,6.935338,6.006307,588370
2018-02-28,6.985233,7.274621,6.885444,7.144895,6.187791,1056013
2018-03-01,7.224726,7.224726,6.985233,7.055085,6.110012,259022
2018-03-02,7.184811,7.184811,6.945317,6.945317,6.014946,213227
2018-03-05,7.075043,7.124937,6.975254,6.995212,6.058159,96343
2018-03-06,7.124937,7.124937,6.985233,7.045106,6.101369,230124
2018-03-07,7.035127,7.065064,6.905401,6.935338,6.006307,193963
2018-03-08,6.895423,7.184811,6.885444,7.035127,6.092728,350896
2018-03-09,7.035127,7.234705,6.985233,7.095001,6.144581,220242
2018-03-12,7.035127,7.234705,7.035127,7.124937,6.170508,167126
2018-03-13,7.164853,7.324515,7.164853,7.234705,6.265572,229163
2018-03-14,7.184811,7.324515,7.154874,7.194790,6.231002,82146
2018-03-15,7.284600,7.284600,7.174832,7.214748,6.248288,41795
2018-03-16,7.184811,7.274621,7.144895,7.214748,6.248288,35331
2018-03-19,7.194790,7.234705,7.134916,7.174832,6.213718,25973
2018-03-20,7.224726,7.234705,7.095001,7.124937,6.170508,57833
2018-03-21,7.224726,7.224726,7.085022,7.085022,6.135938,42248
2018-03-22,7.104980,7.184811,7.025148,7.154874,6.196434,81111
2018-03-23,7.015169,7.095001,7.005191,7.055085,6.110012,96141
2018-03-26,7.055085,7.104980,7.045106,7.045106,6.101369,143417
2018-03-27,7.065064,7.164853,7.045106,7.124937,6.170508,129361
2018-03-28,7.124937,7.144895,7.045106,7.104980,6.153224,74991
2018-03-29,7.104980,7.134916,7.015169,7.124937,6.170508,84114
2018-04-03,7.134916,7.234705,7.085022,7.234705,6.265572,136074
2018-04-04,7.224726,7.234705,7.085022,7.144895,6.187791,89062
2018-04-05,7.154874,7.234705,7.104980,7.194790,6.231002,158787
2018-04-06,7.224726,7.424305,7.184811,7.334494,6.351992,153361
2018-04-09,7.194790,7.374410,7.194790,7.334494,6.351992,220673
2018-04-10,7.384389,7.384389,7.184811,7.304558,6.326067,428959
2018-04-11,7.324515,7.324515,7.134916,7.154874,6.196434,208695
2018-04-12,7.234705,7.284600,7.154874,7.234705,6.265572,177913
2018-04-13,7.234705,7.234705,7.134916,7.174832,6.213718,166881
2018-04-16,7.224726,7.234705,7.085022,7.104980,6.153224,122484
2018-04-17,7.114958,7.184811,7.114958,7.164853,6.205077,74777
2018-04-18,7.324515,7.434283,7.224726,7.334494,6.351992,261101
2018-04-19,7.424305,7.683756,7.394368,7.593946,6.576689,389675
2018-04-20,7.733651,8.472090,7.633862,8.212638,7.112503,523148
2018-04-23,8.202659,8.731541,8.072933,8.082912,7.000155,627870
2018-04-24,8.242575,8.382279,8.142786,8.172722,7.077934,284662
2018-04-25,8.162743,8.282490,8.112849,8.112849,7.026083,290382
2018-04-26,8.142786,8.232596,8.033018,8.232596,7.129788,275912
2018-04-27,8.222617,8.222617,8.042997,8.212638,7.112503,220976
2018-04-30,8.232596,8.531963,8.212638,8.382279,7.348712,151588
2018-05-02,8.442153,8.621773,8.442153,8.482068,7.436197,299855
2018-05-03,8.581857,8.661689,8.402237,8.402237,7.366209,271144
2018-05-04,8.462111,8.611794,8.462111,8.482068,7.436197,158818
2018-05-07,8.492047,8.771457,8.492047,8.591836,7.532430,304542
2018-05-08,8.721562,8.731541,8.611794,8.681646,7.611167,164166
2018-05-09,8.681646,8.851288,8.681646,8.691625,7.619914,212791
2018-05-11,8.801393,8.861267,8.741520,8.861267,7.768640,192527
2018-05-14,8.881225,8.911161,8.731541,8.821351,7.733644,297818
2018-05-15,8.821351,8.961056,8.711583,8.871246,7.777387,277080
2018-05-16,8.871246,9.020929,8.871246,8.981014,7.873620,395527
2018-05-17,9.010950,9.080803,8.961056,9.040887,7.926111,597640
2018-05-18,9.070824,9.080803,8.881225,9.030908,7.917362,787845
2018-05-21,9.040887,9.060845,8.951077,8.951077,7.847375,291582
2018-05-22,9.000971,9.000971,8.771457,8.861267,7.768640,305651
2018-05-23,8.851288,8.851288,8.631752,8.681646,7.611167,279194
2018-05-24,8.621773,8.631752,8.382279,8.561900,7.506185,327117
2018-05-25,8.571879,8.801393,8.561900,8.801393,7.716147,191015
2018-05-28,8.811372,8.971035,8.811372,8.921140,7.821129,99968
2018-05-29,8.921140,8.921140,8.581857,8.731541,7.654908,125385
2018-05-30,8.791414,8.791414,8.581857,8.651710,7.584921,101724
2018-05-31,8.681646,8.681646,8.442153,8.482068,7.436197,83710
2018-06-01,8.482068,8.531963,8.392258,8.492047,7.444945,147852
2018-06-04,8.531963,8.771457,8.442153,8.721562,7.646160,113726
2018-06-05,8.711583,8.731541,8.621773,8.701604,7.628664,119657
2018-06-06,8.701604,8.701604,8.701604,8.701604,7.628664,0
2018-06-07,8.721562,8.771457,8.661689,8.711583,7.637414,1881377
2018-06-08,8.741520,8.891203,8.731541,8.861267,7.768640,716585
2018-06-11,8.981014,9.020929,8.901182,8.931119,7.829877,244874
2018-06-12,8.981014,8.981014,8.851288,8.881225,7.786136,83573
2018-06-13,8.891203,8.981014,8.851288,8.971035,7.864873,76058
2018-06-14,8.981014,8.981014,8.831330,8.931119,7.829877,1632390
2018-06-15,8.961056,9.210528,8.591836,8.861267,7.768640,744894
2018-06-18,8.971035,8.981014,8.861267,8.981014,7.873620,130184
2018-06-19,8.981014,8.981014,8.881225,8.921140,7.821129,114565
2018-06-20,8.941098,8.981014,8.881225,8.921140,7.821129,196670
2018-06-21,8.931119,8.931119,8.881225,8.891203,7.794885,103777
2018-06-22,8.891203,8.891203,8.891203,8.891203,7.794885,0
2018-06-25,8.931119,8.931119,8.581857,8.741520,7.663656,274999
2018-06-26,8.761478,8.921140,8.641731,8.731541,7.654908,142821
2018-06-27,8.781436,8.931119,8.711583,8.881225,7.786136,159807
2018-06-28,8.921140,8.981014,8.781436,8.891203,7.794885,128604
2018-06-29,8.881225,8.931119,8.851288,8.931119,7.829877,121844
2018-07-02,8.961056,8.981014,8.911161,8.981014,7.873620,181076
2018-07-03,8.990993,9.080803,8.921140,8.981014,7.873620,141786
2018-07-04,8.981014,9.080803,8.881225,9.000971,7.891115,236524
2018-07-05,9.000971,9.070824,8.911161,9.020929,7.908613,213911
2018-07-06,9.040887,9.170613,8.941098,9.000971,7.891115,196602
2018-07-09,9.030908,9.589727,9.000971,9.380170,8.223557,462834
2018-07-10,9.479959,9.789305,9.469980,9.639621,8.451018,470117
2018-07-11,9.679537,9.958946,9.579748,9.729431,8.529755,359314
2018-07-12,9.779326,9.948967,9.759368,9.789305,8.582245,387471
2018-07-13,9.829221,10.058735,9.829221,9.948967,8.722221,421381
2018-07-16,9.929010,9.929010,9.250444,9.489938,8.319793,844306
2018-07-17,9.629642,9.829221,9.509896,9.779326,8.573498,418721
2018-07-18,9.819242,9.929010,9.779326,9.789305,8.582245,227703
2018-07-19,9.819242,9.948967,9.709474,9.809263,8.599743,201801
2018-07-20,9.759368,9.879115,9.629642,9.759368,8.556001,203615
2018-07-23,9.689516,9.729431,9.529853,9.569769,8.389781,191807
2018-07-24,9.729431,9.978904,9.679537,9.948967,8.722221,342056
2018-07-25,9.948967,9.958946,9.789305,9.799284,8.590997,145553
2018-07-26,9.829221,9.879115,9.749389,9.779326,8.573498,274741
2018-07-27,9.829221,9.919031,9.679537,9.729431,8.529755,347183
2018-07-30,9.779326,9.909052,9.739410,9.829221,8.617240,168343
2018-07-31,9.829221,9.859157,9.739410,9.809263,8.599743,181937
2018-08-01,9.819242,9.849178,9.629642,9.709474,8.512258,139711
2018-08-02,9.729431,9.859157,9.589727,9.749389,8.547252,557640
2018-08-03,9.829221,9.909052,9.529853,9.759368,8.556001,395292
2018-08-06,9.779326,10.018820,9.779326,9.978904,8.748466,478635
2018-08-07,9.978904,10.058735,9.879115,9.948967,8.722221,942087
2018-08-08,9.938988,10.058735,9.899073,9.929010,8.704725,314548
2018-08-09,9.929010,10.018820,9.909052,9.929010,8.704725,115216
2018-08-10,9.929010,9.998862,9.859157,9.929010,8.704725,198101
2018-08-13,10.058735,10.417976,10.018820,10.078693,8.835950,374717
2018-08-14,10.098651,10.178482,9.948967,10.018820,8.783462,230047
2018-08-15,10.078693,10.178482,9.968925,10.038778,8.800959,234596
2018-08-16,10.218398,10.378060,9.978904,10.058735,8.818454,456910
2018-08-17,10.078693,10.078693,9.998862,10.078693,8.835950,274698
2018-08-20,10.178482,10.278271,10.138567,10.178482,8.923437,511193
2018-08-21,10.218398,10.218398,9.968925,9.978904,8.748466,436499
2018-08-22,9.899073,10.198440,9.779326,9.859157,8.643483,606449
2018-08-23,9.889094,9.899073,9.809263,9.849178,8.634739,490749
2018-08-24,9.859157,9.879115,9.749389,9.779326,8.573498,338650
2018-08-27,9.849178,9.869136,9.779326,9.859157,8.643483,303928
2018-08-28,9.869136,9.879115,9.659579,9.749389,8.547252,345810
2018-08-29,9.769347,9.769347,9.529853,9.729431,8.529755,362562
2018-08-30,9.739410,9.779326,9.599706,9.679537,8.486012,165807
2018-08-31,9.709474,9.719453,9.539832,9.699495,8.503511,154419
2018-09-03,9.699495,9.759368,9.589727,9.669558,8.477265,106569
2018-09-04,9.769347,9.779326,9.529853,9.569769,8.389781,299822
2018-09-05,9.499917,9.579748,9.340254,9.569769,8.389781,542435
2018-09-06,9.569769,9.819242,9.479959,9.769347,8.564749,225971
2018-09-07,9.829221,9.829221,9.679537,9.769347,8.564749,217479
2018-09-10,9.779326,9.779326,9.589727,9.679537,8.486012,217355
2018-09-11,9.689516,9.819242,9.589727,9.809263,8.599743,246384
2018-09-12,9.829221,10.058735,9.749389,9.919031,8.695977,381731
2018-09-13,9.919031,10.038778,9.849178,10.018820,8.783462,260969
2018-09-14,10.058735,10.058735,9.909052,9.978904,8.748466,246265
2018-09-17,9.968925,10.158524,9.889094,10.118609,8.870945,537694
2018-09-18,10.278271,10.358102,10.118609,10.158524,8.905937,134272
2018-09-19,10.278271,10.437934,9.998862,10.198440,8.940935,365937
2018-09-20,10.437934,10.976795,10.078693,10.877006,9.535829,630598
2018-09-21,10.857048,11.615444,10.737301,11.276162,9.885770,913182
2018-09-24,12.274052,12.473630,11.595487,11.834980,10.375680,1053609
2018-09-25,12.453672,12.453672,11.475740,11.595487,10.165717,1320322
2018-09-26,11.675318,11.675318,10.996752,11.296120,9.903266,3121816
2018-09-27,11.336035,11.655360,11.336035,11.435824,10.025743,483964
2018-09-28,11.495698,11.934769,11.475740,11.874896,10.410676,647356
2018-10-01,11.974685,12.433715,11.655360,12.294010,10.778111,1238159
2018-10-02,12.313968,12.972575,12.174263,12.493588,10.953081,782013
2018-10-03,12.493588,12.613335,11.874896,12.214179,10.708123,328711
2018-10-04,12.254094,12.453672,11.775107,11.914812,10.445671,407498
2018-10-05,11.934769,12.174263,11.715233,11.775107,10.323192,282190
2018-10-08,11.775107,12.134347,11.695276,12.074474,10.585645,397903
2018-10-09,12.254094,12.553461,12.254094,12.433715,10.900591,342568
2018-10-10,12.513546,12.513546,12.074474,12.074474,10.585645,394609
2018-10-11,11.954727,11.974685,10.976795,11.595487,10.165717,827920
2018-10-12,11.675318,12.174263,11.615444,11.675318,10.235705,298837
2018-10-15,11.954727,11.954727,11.475740,11.675318,10.235705,8199910
2018-10-16,11.775107,12.333926,11.695276,11.994643,10.515657,230254
2018-10-17,12.034558,12.453672,12.034558,12.094432,10.603143,294897
2018-10-18,12.114390,12.393799,12.094432,12.214179,10.708123,210513
2018-10-19,12.473630,12.473630,11.974685,12.054516,10.568149,273813
2018-10-22,12.274052,12.413757,12.034558,12.034558,10.550651,374169
2018-10-23,12.034558,12.134347,11.455782,11.515655,10.095732,528650
2018-10-24,11.535613,11.854938,11.535613,11.715233,10.270702,308445
2018-10-25,11.555571,11.655360,10.976795,11.535613,10.113226,367681
2018-10-26,11.495698,11.695276,10.976795,11.036668,9.675804,498124
2018-10-29,11.076584,11.775107,11.076584,11.655360,10.218207,173766
2018-10-30,11.575529,11.854938,11.375951,11.834980,10.375680,188286
2018-10-31,11.994643,12.034558,11.236246,11.355993,9.955754,353047
2018-11-01,11.535613,11.775107,11.276162,11.435824,10.025743,257902
2018-11-02,11.615444,11.775107,11.475740,11.595487,10.165717,75459
2018-11-05,11.695276,11.934769,11.395909,11.495698,10.078233,179112
2018-11-06,11.695276,11.695276,11.176373,11.196330,9.815777,257890
2018-11-07,11.176373,11.375951,11.036668,11.375951,9.973251,458266
2018-11-08,11.355993,11.415866,11.216288,11.316077,9.920761,272197
2018-11-09,11.316077,11.355993,11.216288,11.355993,9.955754,108336
2018-11-12,11.475740,11.475740,11.276162,11.316077,9.920761,144419
2018-11-13,11.296120,11.415866,11.096541,11.256204,9.868271,406176
2018-11-14,11.256204,11.336035,11.036668,11.176373,9.798283,163074
2018-11-15,11.156415,11.455782,11.016710,11.096541,9.728295,165763
2018-11-16,11.116499,11.176373,10.936879,10.976795,9.623314,272286
2018-11-19,11.196330,11.196330,10.378060,10.378060,9.098406,496786
2018-11-20,10.218398,10.278271,9.829221,10.038778,8.800959,883925
2018-11-21,9.929010,10.358102,9.879115,10.218398,8.958430,615615
2018-11-22,10.278271,10.338145,10.038778,10.138567,8.888442,138977
2018-11-23,10.138567,10.198440,9.978904,10.158524,8.905937,203332
2018-11-26,10.178482,10.457892,10.058735,10.138567,8.888442,192868
2018-11-27,10.098651,10.198440,10.078693,10.138567,8.888442,115429
